batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Punjab Kings,Lucknow Super Giants,Chandigarh,201,83,8,258,9.24,14.53,0
Punjab Kings,Lucknow Super Giants,Chandigarh,200,82,8,258,9.16,14.63,0
Punjab Kings,Lucknow Super Giants,Chandigarh,199,81,8,258,9.08,14.74,0
Punjab Kings,Lucknow Super Giants,Chandigarh,193,80,8,258,9.75,14.48,0
Punjab Kings,Lucknow Super Giants,Chandigarh,192,79,8,258,9.66,14.58,0
Punjab Kings,Lucknow Super Giants,Chandigarh,188,78,8,258,10.0,14.46,0
Punjab Kings,Lucknow Super Giants,Chandigarh,188,77,8,258,9.77,14.65,0
Punjab Kings,Lucknow Super Giants,Chandigarh,188,76,8,258,9.55,14.84,0
Punjab Kings,Lucknow Super Giants,Chandigarh,187,75,8,258,9.47,14.96,0
Punjab Kings,Lucknow Super Giants,Chandigarh,183,74,8,258,9.78,14.84,0
Punjab Kings,Lucknow Super Giants,Chandigarh,183,73,8,258,9.57,15.04,0
Punjab Kings,Lucknow Super Giants,Chandigarh,182,72,8,258,9.5,15.17,0
Punjab Kings,Lucknow Super Giants,Chandigarh,181,71,8,258,9.43,15.3,0
Punjab Kings,Lucknow Super Giants,Chandigarh,181,70,8,258,9.24,15.51,0
Punjab Kings,Lucknow Super Giants,Chandigarh,177,69,8,258,9.53,15.39,0
Punjab Kings,Lucknow Super Giants,Chandigarh,176,68,8,258,9.46,15.53,0
Punjab Kings,Lucknow Super Giants,Chandigarh,175,67,8,258,9.4,15.67,0
Punjab Kings,Lucknow Super Giants,Chandigarh,174,66,8,258,9.33,15.82,0
Punjab Kings,Lucknow Super Giants,Chandigarh,173,65,8,258,9.27,15.97,0
Punjab Kings,Lucknow Super Giants,Chandigarh,169,64,8,258,9.54,15.84,0
Punjab Kings,Lucknow Super Giants,Chandigarh,169,63,8,258,9.37,16.1,0
Punjab Kings,Lucknow Super Giants,Chandigarh,168,62,8,258,9.31,16.26,0
Punjab Kings,Lucknow Super Giants,Chandigarh,166,61,8,258,9.36,16.33,0
Punjab Kings,Lucknow Super Giants,Chandigarh,165,60,8,258,9.3,16.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,165,59,8,258,9.15,16.78,0
Punjab Kings,Lucknow Super Giants,Chandigarh,164,58,8,258,9.1,16.97,0
Punjab Kings,Lucknow Super Giants,Chandigarh,164,57,8,258,8.95,17.26,0
Punjab Kings,Lucknow Super Giants,Chandigarh,162,56,8,258,9.0,17.36,0
Punjab Kings,Lucknow Super Giants,Chandigarh,158,55,8,258,9.23,17.24,0
Punjab Kings,Lucknow Super Giants,Chandigarh,152,54,8,258,9.64,16.89,0
Punjab Kings,Lucknow Super Giants,Chandigarh,150,53,8,258,9.67,16.98,0
Punjab Kings,Lucknow Super Giants,Chandigarh,149,52,8,258,9.62,17.19,0
Punjab Kings,Lucknow Super Giants,Chandigarh,149,51,7,258,9.48,17.53,0
Punjab Kings,Lucknow Super Giants,Chandigarh,148,50,7,258,9.43,17.76,0
Punjab Kings,Lucknow Super Giants,Chandigarh,144,49,7,258,9.63,17.63,0
Punjab Kings,Lucknow Super Giants,Chandigarh,140,48,7,258,9.83,17.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,138,47,7,258,9.86,17.62,0
Punjab Kings,Lucknow Super Giants,Chandigarh,137,46,7,258,9.81,17.87,0
Punjab Kings,Lucknow Super Giants,Chandigarh,136,45,7,258,9.76,18.13,0
Punjab Kings,Lucknow Super Giants,Chandigarh,132,44,7,258,9.95,18.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,131,43,7,258,9.9,18.28,0
Punjab Kings,Lucknow Super Giants,Chandigarh,131,42,6,258,9.77,18.71,0
Punjab Kings,Lucknow Super Giants,Chandigarh,131,41,6,258,9.65,19.17,0
Punjab Kings,Lucknow Super Giants,Chandigarh,127,40,6,258,9.82,19.05,0
Punjab Kings,Lucknow Super Giants,Chandigarh,126,39,6,258,9.78,19.38,0
Punjab Kings,Lucknow Super Giants,Chandigarh,120,38,6,258,10.1,18.95,0
Punjab Kings,Lucknow Super Giants,Chandigarh,120,37,6,258,9.98,19.46,0
Punjab Kings,Lucknow Super Giants,Chandigarh,119,36,6,258,9.93,19.83,0
Punjab Kings,Lucknow Super Giants,Chandigarh,118,35,6,258,9.88,20.23,0
Punjab Kings,Lucknow Super Giants,Chandigarh,116,35,6,258,10.02,19.89,0
Punjab Kings,Lucknow Super Giants,Chandigarh,115,34,6,258,9.98,20.29,0
Punjab Kings,Lucknow Super Giants,Chandigarh,113,33,6,258,10.0,20.55,0
Punjab Kings,Lucknow Super Giants,Chandigarh,107,32,6,258,10.3,20.06,0
Punjab Kings,Lucknow Super Giants,Chandigarh,107,31,6,258,10.18,20.71,0
Punjab Kings,Lucknow Super Giants,Chandigarh,106,30,6,258,10.13,21.2,0
Punjab Kings,Lucknow Super Giants,Chandigarh,106,29,6,258,10.02,21.93,0
Punjab Kings,Lucknow Super Giants,Chandigarh,106,28,5,258,9.91,22.71,0
Punjab Kings,Lucknow Super Giants,Chandigarh,100,27,5,258,10.19,22.22,0
Punjab Kings,Lucknow Super Giants,Chandigarh,99,26,5,258,10.15,22.85,0
Punjab Kings,Lucknow Super Giants,Chandigarh,98,25,5,258,10.11,23.52,0
Punjab Kings,Lucknow Super Giants,Chandigarh,96,24,5,258,10.12,24.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,92,23,5,258,10.27,24.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,90,23,5,258,10.39,23.48,0
Punjab Kings,Lucknow Super Giants,Chandigarh,88,22,5,258,10.41,24.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,87,21,5,258,10.36,24.86,0
Punjab Kings,Lucknow Super Giants,Chandigarh,85,20,5,258,10.38,25.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,80,19,5,258,10.57,25.26,0
Punjab Kings,Lucknow Super Giants,Chandigarh,80,18,5,258,10.47,26.67,0
Punjab Kings,Lucknow Super Giants,Chandigarh,80,17,4,258,10.37,28.24,0
Punjab Kings,Lucknow Super Giants,Chandigarh,74,17,4,258,10.72,26.12,0
Punjab Kings,Lucknow Super Giants,Chandigarh,68,16,4,258,10.96,25.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,67,15,4,258,10.91,26.8,0
Punjab Kings,Lucknow Super Giants,Chandigarh,66,14,4,258,10.87,28.29,0
Punjab Kings,Lucknow Super Giants,Chandigarh,66,13,3,258,10.77,30.46,0
Punjab Kings,Lucknow Super Giants,Chandigarh,65,12,3,258,10.72,32.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,65,11,2,258,10.62,35.45,0
Punjab Kings,Lucknow Super Giants,Chandigarh,65,11,2,258,10.62,35.45,0
Punjab Kings,Lucknow Super Giants,Chandigarh,64,10,2,258,10.58,38.4,0
Punjab Kings,Lucknow Super Giants,Chandigarh,62,9,2,258,10.59,41.33,0
Punjab Kings,Lucknow Super Giants,Chandigarh,61,8,2,258,10.55,45.75,0
Punjab Kings,Lucknow Super Giants,Chandigarh,61,7,1,258,10.46,52.29,0
Punjab Kings,Lucknow Super Giants,Chandigarh,61,6,1,258,10.37,61.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,59,5,1,258,10.38,70.8,0
Punjab Kings,Lucknow Super Giants,Chandigarh,59,5,1,258,10.38,70.8,0
Punjab Kings,Lucknow Super Giants,Chandigarh,59,4,1,258,10.29,88.5,0
Punjab Kings,Lucknow Super Giants,Chandigarh,57,3,1,258,10.31,114.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,57,2,1,258,10.22,171.0,0
Punjab Kings,Lucknow Super Giants,Chandigarh,57,1,0,258,10.13,342.0,0
Gujarat Titans,Kolkata Knight Riders,Kolkata,179,119,10,180,6.0,9.03,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,178,118,10,180,6.0,9.05,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,177,117,10,180,6.0,9.08,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,177,116,10,180,4.5,9.16,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,177,115,10,180,3.6,9.23,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,177,114,10,180,3.0,9.32,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,176,113,10,180,3.43,9.35,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,172,112,10,180,6.0,9.21,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,172,111,10,180,5.33,9.3,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,168,110,10,180,7.2,9.16,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,167,109,10,180,7.09,9.19,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,167,108,10,180,6.5,9.28,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,166,107,10,180,6.46,9.31,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,165,106,10,180,6.43,9.34,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,161,105,10,180,7.6,9.2,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,157,104,10,180,8.62,9.06,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,153,103,10,180,9.53,8.91,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,152,102,10,180,9.33,8.94,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,148,101,10,180,10.11,8.79,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,144,101,10,180,11.37,8.55,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,143,100,10,180,11.1,8.58,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,142,99,10,180,10.86,8.61,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,141,98,10,180,10.64,8.63,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,140,97,10,180,10.43,8.66,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,139,96,10,180,10.25,8.69,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,139,95,9,180,9.84,8.78,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,138,94,9,180,9.69,8.81,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,138,93,9,180,9.33,8.9,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,137,92,9,180,9.21,8.93,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,137,91,9,180,8.9,9.03,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,133,90,9,180,9.4,8.87,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,133,89,9,180,9.1,8.97,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,129,88,9,180,9.56,8.8,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,128,87,9,180,9.45,8.83,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,128,86,9,180,9.18,8.93,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,128,85,9,180,8.91,9.04,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,128,84,9,180,8.67,9.14,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,124,83,9,180,9.08,8.96,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,123,82,9,180,9.0,9.0,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,122,81,9,180,8.92,9.04,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,122,80,9,180,8.7,9.15,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,118,79,9,180,9.07,8.96,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,117,78,9,180,9.0,9.0,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,116,77,9,180,8.93,9.04,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,114,76,9,180,9.0,9.0,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,113,75,9,180,8.93,9.04,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,112,74,9,180,8.87,9.08,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,111,73,9,180,8.81,9.12,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,110,72,9,180,8.75,9.17,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,110,71,9,180,8.57,9.3,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,109,70,9,180,8.52,9.34,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,105,69,9,180,8.82,9.13,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,104,68,9,180,8.77,9.18,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,103,67,9,180,8.72,9.22,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,102,66,9,180,8.67,9.27,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,101,65,9,180,8.62,9.32,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,100,64,9,180,8.57,9.38,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,94,63,9,180,9.05,8.95,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,93,62,9,180,9.0,9.0,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,92,61,9,180,8.95,9.05,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,91,60,9,180,8.9,9.1,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,91,59,9,180,8.75,9.25,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,90,58,9,180,8.71,9.31,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,89,57,9,180,8.67,9.37,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,89,56,8,180,8.53,9.54,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,89,55,8,180,8.4,9.71,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,88,54,8,180,8.36,9.78,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,87,53,8,180,8.33,9.85,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,87,52,7,180,8.21,10.04,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,87,51,7,180,8.09,10.24,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,87,50,7,180,7.97,10.44,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,83,49,7,180,8.2,10.16,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,82,48,7,180,8.17,10.25,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,82,47,7,180,8.05,10.47,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,81,46,7,180,8.03,10.57,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,79,45,7,180,8.08,10.53,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,79,44,7,180,7.97,10.77,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,79,43,7,180,7.87,11.02,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,78,42,7,180,7.85,11.14,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,77,41,7,180,7.82,11.27,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,75,40,7,180,7.88,11.25,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,75,39,7,180,7.78,11.54,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,74,38,7,180,7.76,11.68,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,73,37,7,180,7.73,11.84,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,69,36,7,180,7.93,11.5,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,68,35,7,180,7.91,11.66,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,62,34,7,180,8.23,10.94,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,56,33,7,180,8.55,10.18,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,55,32,7,180,8.52,10.31,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,51,31,7,180,8.7,9.87,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,51,30,7,180,8.6,10.2,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,49,29,7,180,8.64,10.14,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,48,28,7,180,8.61,10.29,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,47,27,7,180,8.58,10.44,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,45,26,7,180,8.62,10.38,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,39,25,7,180,8.91,9.36,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,39,24,7,180,8.81,9.75,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,38,23,7,180,8.78,9.91,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,32,23,7,180,9.15,8.35,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,26,22,7,180,9.43,7.09,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,25,21,7,180,9.39,7.14,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,24,20,7,180,9.36,7.2,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,20,19,7,180,9.5,6.32,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,14,18,7,180,9.76,4.67,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,13,17,7,180,9.73,4.59,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,9,16,7,180,9.87,3.38,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,8,15,7,180,9.83,3.2,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,7,14,7,180,9.79,3.0,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,1,13,7,180,10.04,0.46,1
Gujarat Titans,Kolkata Knight Riders,Kolkata,0,12,7,180,10.0,0.0,1
Delhi Capitals,Sunrisers Hyderabad,Delhi,198,119,10,198,0.0,9.98,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,198,118,9,198,0.0,10.07,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,197,117,9,198,2.0,10.1,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,193,116,9,198,7.5,9.98,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,191,115,9,198,8.4,9.97,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,191,114,9,198,7.0,10.05,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,190,113,9,198,6.86,10.09,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,186,112,9,198,9.0,9.96,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,185,111,9,198,8.67,10.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,184,110,9,198,8.4,10.04,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,183,109,9,198,8.18,10.07,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,183,108,9,198,7.5,10.17,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,183,107,9,198,6.92,10.26,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,181,106,9,198,7.29,10.25,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,180,105,9,198,7.2,10.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,180,104,9,198,6.75,10.38,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,179,103,9,198,6.71,10.43,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,175,102,9,198,7.67,10.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,175,101,9,198,7.26,10.4,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,169,100,9,198,8.7,10.14,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,169,99,9,198,8.29,10.24,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,168,98,9,198,8.18,10.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,164,97,9,198,8.87,10.14,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,163,96,9,198,8.75,10.19,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,163,95,9,198,8.4,10.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,162,94,9,198,8.31,10.34,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,160,93,9,198,8.44,10.32,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,154,92,9,198,9.43,10.04,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,153,91,9,198,9.31,10.09,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,152,90,9,198,9.2,10.13,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,148,89,9,198,9.68,9.98,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,144,88,9,198,10.12,9.82,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,143,87,9,198,10.0,9.86,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,142,86,9,198,9.88,9.91,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,142,85,9,198,9.6,10.02,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,141,84,9,198,9.5,10.07,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,137,83,9,198,9.89,9.9,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,136,82,9,198,9.79,9.95,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,130,81,9,198,10.46,9.63,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,124,80,9,198,11.1,9.3,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,123,79,9,198,10.98,9.34,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,119,78,9,198,11.29,9.15,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,118,77,9,198,11.16,9.19,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,117,76,9,198,11.05,9.24,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,116,75,9,198,10.93,9.28,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,115,74,9,198,10.83,9.32,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,114,73,9,198,10.72,9.37,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,113,72,9,198,10.62,9.42,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,112,71,9,198,10.53,9.46,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,112,70,9,198,10.32,9.6,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,108,69,9,198,10.59,9.39,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,102,68,9,198,11.08,9.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,101,67,9,198,10.98,9.04,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,101,66,9,198,10.78,9.18,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,100,65,9,198,10.69,9.23,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,96,64,9,198,10.93,9.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,95,63,9,198,10.84,9.05,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,95,62,9,198,10.66,9.19,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,94,61,9,198,10.58,9.25,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,93,60,9,198,10.5,9.3,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,92,59,9,198,10.43,9.36,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,91,58,9,198,10.35,9.41,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,90,57,9,198,10.29,9.47,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,90,56,9,198,10.12,9.64,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,89,55,9,198,10.06,9.71,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,87,54,9,198,10.09,9.67,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,86,53,9,198,10.03,9.74,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,86,52,8,198,9.88,9.92,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,85,51,8,198,9.83,10.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,85,50,8,198,9.69,10.2,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,84,49,8,198,9.63,10.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,84,48,8,198,9.5,10.5,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,84,47,8,198,9.37,10.72,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,83,46,8,198,9.32,10.83,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,83,45,7,198,9.2,11.07,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,82,44,7,198,9.16,11.18,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,80,43,7,198,9.19,11.16,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,79,42,7,198,9.15,11.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,73,41,7,198,9.49,10.68,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,73,40,6,198,9.38,10.95,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,72,39,6,198,9.33,11.08,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,71,38,6,198,9.29,11.21,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,70,37,6,198,9.25,11.35,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,69,36,6,198,9.21,11.5,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,65,35,6,198,9.39,11.14,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,64,34,6,198,9.35,11.29,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,63,33,6,198,9.31,11.45,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,61,32,6,198,9.34,11.44,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,60,31,6,198,9.3,11.61,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,60,30,6,198,9.2,12.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,59,29,6,198,9.16,12.21,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,59,28,6,198,9.07,12.64,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,58,27,6,198,9.03,12.89,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,58,26,5,198,8.94,13.38,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,57,25,5,198,8.91,13.68,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,57,24,5,198,8.81,14.25,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,56,23,5,198,8.78,14.61,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,55,22,5,198,8.76,15.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,54,21,5,198,8.73,15.43,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,50,20,5,198,8.88,15.0,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,50,19,4,198,8.79,15.79,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,49,18,4,198,8.76,16.33,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,48,17,4,198,8.74,16.94,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,47,16,4,198,8.71,17.62,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,46,15,4,198,8.69,18.4,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,40,14,4,198,8.94,17.14,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,38,13,4,198,8.97,17.54,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,37,12,4,198,8.94,18.5,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,35,11,4,198,8.97,19.09,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,34,11,4,198,9.03,18.55,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,33,10,4,198,9.0,19.8,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,32,9,4,198,8.97,21.33,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,30,8,4,198,9.0,22.5,0
Delhi Capitals,Sunrisers Hyderabad,Delhi,30,7,4,198,8.92,25.71,0
